draw,null_mean_TOM,null_mean_WD-Mon,null_mean_WD-Tue,null_mean_WD-Wed,null_mean_WD-Thu,null_mean_WD-Fri,null_mean_PH,null_mean_SQm,null_mean_SQq
500,-0.8005583820682527,-4.920182157312102,-10.80046850971247,-11.907743164302936,-3.7807974182505766,-10.394848590811419,-18.690545811274283,-25.55565264142633,-35.42494412175291
501,-8.081745017025412,-16.4279511084128,-4.2751997027080835,-5.034532597143268,-8.761973952571173,-6.302610477785623,-0.5267589949015075,0.12062600501598435,74.85993200569257
502,-14.88636363293675,-14.03158717067732,-9.774880117293751,-10.698363618539798,-13.576420649340882,-4.3232487935930894,13.82878548593241,15.255731254465283,-5.85237351306432
503,-6.7399302186022885,-10.065195782919167,-17.63394749685457,-14.950592161677712,-7.675528267789589,-5.13818593617678,-12.681723582039478,-22.200117285187492,-0.15007581603986608
504,-9.010915928785337,-7.178921044500273,-4.111652666376526,-10.083990951981322,-3.908412748057748,-9.193258675147256,-9.835223454344481,13.294745359766532,15.151387966939875
505,-3.3698356139965586,-9.208434179300307,-6.432745694220559,-3.42130174522588,-5.648475227232721,-7.6680526307565735,-8.34395396653935,11.189360120381613,59.37610675140203
506,-4.9483558410493655,-8.133645343611075,-9.310284433866192,-14.998009879027641,-2.052043676481487,-8.452400904132686,-9.052021727737243,29.99843472312695,-1.7417696043439719
507,-8.95968579786622,-6.127700103708603,-10.622333187068653,-13.1035067024175,-5.264759915667564,-3.9874612183763256,2.119412546789369,29.925167023512724,31.163398235816324
508,-5.439583428031841,-9.390172654976046,-9.803971279316753,-4.862581529894874,-14.208481395412816,-11.13257645682913,2.490223343953048,-1.5907212167285714,-13.095177888296025
509,-12.88919185188954,-15.967560929522524,-8.999653276477146,-3.2254345755283924,-5.817494492878899,-12.490088952367545,-10.223567458762993,-18.871756910327296,-14.728610606085654
510,-14.98561865512352,-16.25380290411512,-9.437925267222772,-2.8873397587606444,-12.86248377590395,-9.600556400863708,8.534085090296315,-3.775473105355142,-25.582132164995706
511,-12.46344537975289,-5.472410278204014,-11.554678172234057,-13.99617396788532,-14.12993336073332,-10.817764725811065,-23.15122921690605,25.55772025218388,40.441571726477804
512,-10.775711483950792,-6.366399950555518,-0.9803162424339357,-5.214324010031473,-7.608753478719043,-0.9688895185042051,-16.637235740421513,8.363753003293615,40.57972791738277
513,-13.41919398167112,-12.625419591585494,-11.928577248706521,-6.259686003157548,-17.420715722343434,-11.43813165879747,-10.309006656903938,15.379234276115511,53.182452374370484
514,-15.264143998807715,-4.868168122418106,-4.356364933612149,-3.7462087499409296,-6.318781911509361,-21.527082661697673,2.113869403039802,11.959763730535576,17.42332630320639
515,-14.594544819236889,-5.812503672514764,-3.699799019042369,-10.388286408552588,-6.497780667187114,-17.09624763022184,4.141509770900504,15.276545165848077,-12.621042802639886
516,-7.268081224763362,-7.894474938058545,-0.7934067764170621,-3.407596462598878,-8.94932379400545,0.17861499201641928,-5.449164958647936,-10.351641262601193,33.657453554837666
517,-13.78720115005542,-10.006948216363774,-16.699975923805678,-10.689426556908778,-11.388082563587169,-3.074806003543765,-4.294237367538978,-28.937425386486655,-18.10543952940934
518,-1.268866109351643,-8.982366148552597,-6.047065873201259,-13.025546749437435,-4.3876020270969365,-4.2541910283015625,-12.747411488084408,-31.770467557656584,-37.15241389587597
519,-5.066067968837501,-8.350330500983771,-5.502566826455132,-11.770577839995296,-12.868498535340715,-15.271449154268797,-21.210041959541535,20.4478249407028,22.04582641372047
520,-7.895073726637722,-6.347001905116142,-14.027598872676075,-12.43520158657808,-8.379281408965356,-12.616639169060022,5.171490349822217,19.387486362425115,-40.53283929570446
521,-4.781533403511642,-1.651445259210851,-10.63378697140626,-7.0806274235338105,-16.768159172039702,-4.664086091071569,-3.840108475261616,-5.124906438993377,-2.9047903772205466
522,-5.988843779015022,-1.7028337234666635,-7.905062143444418,-7.097293162128636,-6.417719451913188,-11.454846566755636,-2.289838189503982,-22.486782567481004,7.550317843796565
523,-6.675688476196288,-5.240123508103465,-8.638553468410931,-13.057649489970911,-12.494212149333244,-2.2742487382682604,-5.434694760253456,-33.25021378505442,31.016604278235896
524,-9.581218861902329,-12.44496013239423,-14.201573288496762,-11.531253731649775,-6.569289480687481,-10.682574603494139,-8.743066801009011,8.928890220928265,-28.560564309081222
525,-10.96611827938892,-12.62854426094716,-4.77944846262358,-3.5132595669438524,-11.575709331060867,-3.1227618329245055,-5.6177669251968245,26.45398923579886,-32.88018219725172
526,-13.143208148650473,-15.20079573086857,-5.294215450366627,-9.016776494281208,-14.49913688197895,-10.733658373138628,-17.849449001142098,-1.5589872489853736,-85.99816282483977
527,-2.175524599239868,-11.760072627836985,-2.1473879890263885,-11.340242882939485,-10.827104699331214,-3.062102653142212,-17.478686857532644,19.512809323625415,-9.639498255996513
528,-14.373385664569243,-11.007097723465762,-4.8225866837780025,-9.895530792403722,-6.93716794427629,-11.433854892781095,-19.546192402216178,10.471265444637979,2.460544597128166
529,-6.528005105235983,-8.576102886629238,-15.14938910218215,-10.579091704362606,-10.77757299330259,-12.127502425189304,-11.723646521019958,-31.904072712429976,38.24006663156795
530,-7.754110795171993,-9.963231765106784,-16.080671504048716,-11.381618672885477,-9.519147033052022,-8.27598085065674,-3.7912504595183845,-19.084704423642904,11.065483062655659
531,-8.953121478874957,-7.847560470345478,-16.159560794883223,-5.8954592679013675,-14.935383397661125,-3.921109780023066,-5.763279850350021,6.196542234508755,-62.720624934405876
532,-9.050338788045494,-13.81367227908752,-9.745295665526648,-19.482314713822728,-10.60983231012779,-11.49035496132935,-5.919109514044869,6.876630151957445,-22.748185450551116
533,-10.319618596290445,-9.032167557932052,-9.857069724910478,-10.545004187509567,-12.635509520187084,-9.853680956875385,-13.237721476408929,-12.736726461702432,-31.671317598275905
534,-8.523737418559378,-6.453829569918785,-11.411792786851853,-10.757919075817028,-11.431579423007003,-7.953265990063431,-15.735691768484768,17.63865457946906,-4.737312414785597
535,-7.064782617573649,-7.443062197636184,-6.132769995232248,-15.59674133561638,-0.45541468874520624,-6.9344006674690535,-20.29575635931909,-22.107648154335603,-21.409685528583967
536,-6.680092466590162,-7.366049937492361,-12.369701724822665,-8.910097775558974,-13.741936258502186,-6.900468599058616,-16.670272149262257,-14.471589326942699,27.494002794171102
537,-2.155182307217122,-3.803556550869737,-8.337615485675077,-0.5567216594576059,-15.086937242224183,-7.545217823022662,-12.452283381880488,14.938314525147971,-5.7522367354427235
538,-4.450651884329114,-10.58082308150661,-9.214235987388761,-6.207065255673373,-10.539158157386117,0.04526771704829091,-16.60484546663534,-31.547287075095536,12.692188425090379
539,-11.305447221213404,-6.703785508915838,-8.382977786914152,-9.88791564998739,-4.105890022846621,-6.739379769525124,-4.613588504078745,17.596846203584562,6.377983807790857
540,-6.7095534429423305,-2.119373767406661,-7.793139871572865,-13.205574376855257,-14.267231521130341,-10.167741827167411,-11.103535045680875,8.42605996931092,-26.912777408181533
541,-11.549869016995572,1.220579380853938,-6.6139434030633835,-14.422840910128725,-11.643612760204327,-11.079280342809255,-0.15078068456240337,-3.242111864723236,10.349307321497372
542,-10.91539574412172,-11.672321541309632,-9.552913001246157,-12.76040893544308,-6.083458209915521,-6.327463055421506,-1.4280108436627408,-14.235262252433216,-6.68447409580002
543,-7.171702997263457,-12.331389173675824,-12.700176853019192,-6.239194255332616,-5.687310743240789,-3.194404727092604,-4.085548339075038,15.40117232081026,18.39214915502484
544,-6.040844333212284,-11.905471734758477,-7.324267186193819,-4.319399866101874,-6.444822082867382,-12.822433171607448,-1.2014373798454618,-1.6829354663423153,-12.775626110701118
545,-1.3615293391413423,-6.539599194134638,-13.587447411139205,-5.040734018339088,-6.552602409943612,-10.438660970484666,7.547247658001724,10.914633566940424,-17.56503907969211
546,-13.72365280812282,-13.769494636390576,-6.671714844315322,0.32077907137327527,-12.139757229535306,-7.908387961783807,-27.024480075083925,-16.06932587593231,-21.093385448899078
547,-9.886394583039701,-9.02878128154461,-3.800278391511704,-10.258544814295146,-14.39619435507617,-16.828528690068552,-10.272331943674034,4.515653436294614,-1.7580072478460096
548,-8.545149054688743,-3.9342397975675847,-5.614965817389308,-11.143248400630846,-13.136150457909958,-12.647910655688378,-26.75270352661482,19.95172644686729,6.355469323647039
549,-1.5458955201934397,-9.680533091651048,-14.95351491024409,-10.173043147447311,-3.625328293281796,-4.619855200205324,3.0837771953274697,-11.890191269469186,-40.430577736615234
550,-7.5519246475976365,-8.368582050851545,-10.271399697414651,-7.4842363365430575,-12.517911129963183,-11.804534478706175,4.678908379374593,-10.184459242722786,47.57199553579366
551,-9.462831671000815,-9.514485512937785,-12.797798101466013,-6.389399369887331,-11.837953059611491,-18.402194344442492,-9.687356257671318,-10.957613404076012,-13.438598898535407
552,-11.047642418433147,-4.043848021128768,-12.956261788505302,-7.503411448708237,-4.641140236050529,-19.727257597371043,4.973552058434695,-0.7275915042362845,16.97440091764925
553,-2.732869242926233,-17.175697971455655,-7.448650327802252,-14.705134485251005,-2.702697799780026,-4.5069190313895895,3.189621008293488,-2.5785232335111403,57.3211967394066
554,-6.858440832143569,-9.136755244671232,-4.833423548758919,-13.179867110845718,-10.805099771177373,-6.142089256754887,-3.4597075933479338,2.2237044287516334,30.78476918793882
555,-9.868325933387675,-4.186185045222852,-7.419298127359576,-10.484145305422219,-11.336530393945994,-9.173052055606908,-6.667999467785017,-30.207872275911452,-62.076800318172864
556,-13.234650679490498,-6.9757359849781135,-7.263095588623117,-4.6863935538590145,-14.500347495830358,-9.17841440380649,0.9607634449411351,34.78952544288777,6.887624884147611
557,-12.08677650328203,0.2874054419003824,-5.761294759278631,-9.631201467385806,-5.433825386814198,-10.588602753582393,-17.75708294040067,12.630181984947193,-44.490210191294
558,-8.974437886218269,-7.3727393200403135,-4.932923092972865,-7.379442431586182,-13.116300466274721,-10.793527763769733,2.99312769558189,20.273863069538162,-11.90705328816528
559,-13.05843175546588,-3.1776868259830375,-18.765195411092083,-15.76702651095373,-8.763926204924251,-11.379716092752476,-8.062412139648979,-13.970336491896779,27.744688049461637
560,-5.395783799641542,-7.727506564716122,-2.963515738820986,-13.18243774335625,-10.3998748220175,3.758295125454371,-6.69235168678496,24.091083140737283,18.578557351560388
561,-4.812331404286801,-3.3758113506751277,-11.812302209296664,-6.183500657164616,-4.677568151453656,-2.7888765355841025,-26.914851176091606,29.817504632080517,-11.063786735777924
562,-16.005260776456332,-4.93163939795551,-9.69376713631788,-8.656119423678755,-9.474007310363048,-8.038486403087449,-8.694757194096416,0.9199571826695087,30.158157897226456
563,-13.937645874196505,-8.394435313903498,-16.113442103087138,-10.318383729381559,-11.058287892073281,-9.9734977156983,-8.289664593410626,-7.198162627346311,17.9043202862987
564,-11.282992399992965,-7.474808007809203,-7.579054420317524,-8.75041342001148,-4.202033357933989,-7.54713542363616,-16.28792101240186,16.60118040248595,-9.75551611325845
565,-6.746081541639874,-8.7935321048757,-7.258024918980261,-10.65217310274786,-9.079657981855519,-16.568333594054213,-17.275017889656336,-5.4704363911448475,6.305232857498046
566,-11.63340205152289,-15.050654478214105,-14.66187730422829,-7.550350505415429,-12.320407179267983,-4.567232168071796,-10.278662473447863,6.725385972978625,22.259991778669473
567,-10.64038405263148,-9.384775580350656,-5.025524834022431,-6.083436726208852,-7.135822558200779,-9.181156567207218,0.6943816923793555,20.212981011118853,-24.6201131354047
568,-12.49282948452139,0.542623771797979,-10.523397224113847,-12.18134187899986,-8.09485931839147,-6.348475105590652,-3.166314751711722,8.36381490000285,-53.853531312335335
569,-8.330171901858648,-9.515214739765002,-11.407590574666013,-10.937148470226333,-6.55602748966825,-8.005111627111702,-3.533603821194188,9.916681270796225,-20.67636851796389
570,-13.99728185134796,-9.875577300243684,-2.5584789722492314,-10.23573464393461,-7.183355143207755,-4.635894177394256,-4.107522778538485,9.713461516200313,-26.7232029973049
571,-8.527892674921684,-3.9215862319606907,-10.43940894752814,-8.357513760019673,-8.29634305425588,-6.392739445008074,-8.010359582809318,-4.472294856321684,3.9580747437390755
572,-13.13712247883108,-11.131525639554855,-7.627212097986259,-10.503901479700069,-19.743457004369233,-10.23955828062726,-5.412259975771576,-2.0244713534686127,24.42755458994086
573,-12.316692170350617,-12.282697259203681,-1.967974100429793,-4.508020665045844,-6.574133429181819,-12.839491316766807,-14.565272263487424,24.767640296868887,31.876761382751482
574,-6.364319509653556,-1.1726430668895371,-8.738729778543483,-10.738552530823657,-11.995224248594644,-6.94883985813814,-11.410428085227956,19.461155633142706,16.63310030540931
575,-6.856914897531457,-1.3751700726468692,-12.308673474580935,-5.896042205267089,-8.972966774063591,-14.703723339315225,-15.493253430203467,-11.385493965929511,20.31513344561484
576,-11.851417600001954,-7.208967700447162,-7.463777053141226,-3.6319345766548548,-9.47322438508132,-13.749055943654838,2.6582050298976774,4.185960192386471,45.460934942007924
577,-4.694430216275093,-9.99311816314684,-3.8221979478238555,-8.945157690264299,-3.670686152906929,-8.555933346936005,-10.638663683792899,-1.5348360747538596,-0.6013943588584008
578,-5.354428283266716,-18.958788481629032,-9.380176105898462,-15.283222584290703,-8.099838314399054,-12.79348377632922,-8.711609471350142,-24.370128327400977,6.542043064410565
579,-10.453234068179832,-7.601339381628816,-6.841802913207754,-6.24027354869526,-7.04347133215854,-11.275776880124772,-16.151625976454746,-1.6797396130795832,53.46605855077429
580,-4.8485741231550765,-7.066505340152463,-7.515094225494095,-11.477724306115519,-13.55139200689094,-9.549383857109564,-20.33755304917056,-4.4970400630224,48.883634329992375
581,-5.413699240809011,-4.392593518267918,-6.953168157165888,-8.319112782973232,-7.155394377546121,-8.01499709601616,0.3771927205079943,29.2167276357186,9.33915122389712
582,-10.875653153762917,-12.352159788660463,-3.8642116103488853,-5.967754530824594,-13.699149497705847,-3.2403052346879515,-23.68027652754244,-45.60473841224075,-31.857021963876637
583,-9.968091248572922,-7.362878302778,-10.292932311858955,-8.48398781869418,-12.969964871631666,-4.380104886028655,-13.33193190750971,3.6601889030474717,-19.444336329500388
584,-3.4948903021625006,-10.113221751244744,-10.724532095905923,-8.046296181988975,-5.599500173833314,-4.897651141687322,-11.056249247540412,4.057067988239559,4.3551567989144
585,-3.879267081286585,-13.816980424401596,-10.494581351593062,-7.219493524780068,-14.283977421842193,-8.981045430288114,-2.550730971204979,5.251943131640766,-19.286526326833105
586,-15.15238718805532,-12.401690539691867,-9.25372278764067,-7.615407657382919,-8.487404950329202,-3.5511277761793494,-5.740846001325823,-6.0721678823312715,48.42202800059667
587,-15.295657880458378,-6.156692763881176,-12.079932348191011,-12.287980581868565,-8.230580188823021,-10.951572800727162,-8.898373804111802,8.914612376150652,-1.5782281005632446
588,-14.925846180167552,-2.5453677462388065,-4.592453165658095,-4.814450347419802,-5.841882345701663,-8.612873176313585,-8.926657777049236,-21.653476233599175,-14.884186206969027
589,-4.730157216619261,-11.831457822802154,-17.78241836578293,-13.682918021425252,-6.0715731903539885,-11.781563991221992,-8.65288820107161,-4.202463860106376,-47.71735244762846
590,-6.484029710851474,-3.725749692059372,-13.489228466844091,-12.131517870452798,-14.738870662851301,-11.842722124989994,-7.954958540082584,20.867073604309997,-46.5095598054422
591,-12.50069935679019,-11.908119501622231,-5.790473983948756,-9.158364342470458,-6.986497408071642,-11.05954305075885,-4.607047593266317,-3.2676736718381156,21.04796597885339
592,-12.06087529345616,-8.855496542192386,-2.211353697171358,-10.058284363933412,-10.509601652856706,-17.91568801524767,-7.677535414496474,-3.779453603973114,-26.605321374324095
593,-2.583521276022116,-5.393251566893368,-9.470931618015053,-7.726114587870644,-9.730272683735675,-14.433812645126348,-13.8535588393367,11.394811578097679,46.780031339660745
594,-7.634545940307932,-11.48920040526802,-10.157581100287322,-8.154279634389662,-1.942485156870076,-3.7696371877254085,-8.089428710639394,22.036601637072422,53.46462569912525
595,-15.314440980772071,-9.861815625769436,-6.094834761495669,-6.7936804158044675,-3.108750011357029,-6.126503238936472,-4.8284690028667585,-8.282064763989522,-68.76293904263949
596,-11.256784390489768,-4.39706361714641,-10.291545655231046,-10.466076080266099,-9.75600011446233,-6.637862514362389,-14.660923348559423,19.323316966554696,-13.348156113507935
597,-11.520520102204744,-5.791735415365983,-3.62014596564666,-10.183751067591253,-2.88146810127005,-4.327645618295308,-0.239608784948739,-30.999559461128992,2.0072141552584455
598,0.8685819009389895,-5.258351287428856,-11.080528166423726,-7.945661180471361,-7.172847894254046,-5.415053055193793,-14.788956636168985,20.81672969752203,9.991081836795948
599,-5.13846971958708,-7.700890708371131,-2.3876262570159854,-9.480520622947333,-0.3483221858094521,-10.512420658047006,10.826889021071114,28.160262083157686,-25.737741681334846
600,-13.220664615391987,-18.92967926340206,-7.41771534272024,-11.190291371106447,-15.53563756146674,-7.450032872753869,-14.99543875865048,-8.107146704338016,-24.894892931066718
601,-4.350350077382245,-11.905337597182136,-7.619091084814221,-8.832921126999578,-10.325485499356677,-9.784047605691075,-15.49085961755777,-7.990387999624129,2.3842194930529494
602,-5.735891581011993,-8.564062246686298,-9.93868734216997,-5.036522211329842,-13.756683617252678,-10.421463085719413,-7.781497954565745,35.70772800788049,-24.976521593429133
603,-8.779361349082095,-15.128847595896321,-8.551982182253123,0.2671994496999228,-12.597590857385917,-11.473515595032893,4.680607255334884,-17.13121907126924,23.062302382577567
604,-6.420657634401229,-0.0035898379818711575,-15.771302267326076,-13.104950758748933,-7.386071901896193,-8.004520377065962,-6.259773023313301,1.1982604690473557,-32.78860761125363
605,-5.153852077088771,-10.865578735090368,-10.66457248988738,-10.385446933277482,-17.694231458475688,-11.499212386603947,-11.296058706592166,0.21095392284272663,78.75219667298929
606,-14.551970170992206,-4.481853760598818,-6.1142901400929395,-6.0408987369926885,-9.918933661426108,-7.984615518379153,-0.9974302382167987,4.652957234550153,-0.2881774088897373
607,-10.25988664038981,-8.106235877244517,-2.5580917727987282,-6.978675206206937,-11.612001311199998,-9.389453085163776,-1.381177376723465,26.2760071942256,-41.97130009960179
608,-3.2322142689509104,-11.599890834588905,-16.28785035872494,-16.080205902105266,-11.533842541212646,-6.25782561358512,-7.23938407992922,41.294083869374546,-28.836114206793184
609,-4.886553435978876,-7.360376736509047,-7.0793318962326675,-9.631313915858449,-10.81602900490627,-6.498326194868677,-11.044136435552932,12.083134114985603,-14.491844333881746
610,-8.926404882455882,-4.016359465579934,-10.496911083064065,-3.253105599280105,-12.977333664643567,-7.875098588790544,-4.688491595181102,-0.68904108126971,10.732254457039971
611,-10.31017952930735,-9.042410921736055,-9.995276563241108,-5.557951534970552,-5.542875002817864,-9.395329223586048,-10.972258053758486,-21.048219460950477,-3.9617600587086894
612,3.06696916325184,-2.7227649781244385,-11.079252165650324,-10.97999678867595,-5.037518554932546,-8.498215104288999,-11.72535131871945,-18.67542932696719,26.82433117099166
613,-10.634097912582046,-10.803361178895168,-12.39465404648487,-3.446868466257123,-8.684913484898717,-2.3220974661464755,-0.4463669753587143,-9.222376897925272,3.8738364645483427
614,-7.759647170179466,-15.636052736357179,-11.46795179073636,-12.652477012547205,-6.3918379794800435,-7.165500611770513,-17.939926800391788,-25.635571408952128,-87.01274254398344
615,-7.670009003312206,-4.5844019132923135,1.203168454762015,-8.08868944920377,-7.700870893754287,-18.6589584117763,-18.228199126100183,-23.19705064969803,18.59985474146415
616,-7.4224653090854265,-7.554127171149086,-12.594440029226718,-8.947841537711378,-6.40865652100104,-0.6651551937786979,-10.15257540979897,0.8837292420830458,-24.536726306079526
617,-9.171328586680033,-11.352083936091253,-3.9687214560745034,-6.861440895355377,-3.317348445990509,-4.707605247312395,3.1124854851494947,0.3819334514899933,21.606641942789622
618,-17.086297596735523,-7.167723117630944,-9.045368431711308,-9.474566365315507,-6.306983735286188,-6.749910501097298,-17.704094607919068,19.509149132333434,-59.66039877676054
619,-8.003293594830781,-7.455479469960318,-8.537061677406244,-11.043290433784835,-12.16385769347574,-14.07634955514667,-18.128408087316227,1.7123695206398963,73.63402648319953
620,-12.804165750493116,-6.109894948767008,-3.8122216752445497,-4.274169666482484,-12.45029050697655,-10.130570647444616,-4.735022393125483,-11.475080308494762,30.727933929681022
621,-2.297955100277133,-7.781981440141671,-8.673247478851525,-6.470996215114585,-7.861008167765545,-8.395553453492978,-13.184164798506014,32.60655706010119,27.022547227591964
622,-12.753390935801573,-6.2648243023331975,-3.869385040984236,-14.136849172237122,-6.564040380987855,-9.907530077274455,-0.694981778805096,27.49248406408802,-23.66102245874798
623,-1.8742633280235803,-5.731215075129835,-10.606175933276864,-5.890780394535562,-9.857938017974522,-14.85712270816613,-11.814254248760728,18.42367152131715,10.496545256096635
624,-3.999161223833687,-10.585334482340865,-11.085782821078576,-10.741545582038281,-8.71845514749268,-18.66556534648054,-5.408306276797294,7.20849034763918,-23.462647663289008
625,-7.464178282298841,-10.40795772267543,-3.2504467602779017,-8.396661053216498,-11.708909678446458,-5.036116742834231,-8.347316752107863,17.003379647012995,-37.72486685128262
626,-5.99901664198336,-6.498626503929572,-8.066824979128729,-14.430258834802654,-9.603760000422776,-8.07304322810451,0.8174827973664601,-11.697160777064456,13.815858972236569
627,-12.165412905854136,-4.259884177694371,-7.632223663565172,-8.109906298611996,-7.126405676683529,-7.641146143499741,-3.5305119791165183,33.82278151253081,24.346969869404386
628,-8.624450355215478,-11.779043485314745,-22.866574708734674,-4.13869561668143,-8.295078679434628,-7.916950447152668,-17.126771187633494,5.165311583816062,-4.498900106591611
629,-10.940862718994524,-9.689427048145403,-11.627495313220386,-11.426858855519255,-12.958872824047672,-6.452061390095898,-11.750373818585565,-55.344219028533324,41.96333726795466
630,-8.61730587350672,-5.5059706362432115,-0.8988633383405746,-14.815980728406506,-11.74087221737524,-4.805286367111405,-9.574406015613734,-35.11141008050021,22.61279733121546
631,-16.605195942848304,-11.28056483126487,-10.605144168480988,-16.058768352680744,-7.084720762340639,-8.826270140599231,-4.732332258550161,29.275708090319323,8.477078410721413
632,-13.223387126890687,-2.289806364737236,-8.705734765288872,-7.0115822343412315,-7.948189045084377,-0.5472398519746982,-5.229930879299241,-15.661933964690228,43.578582936856606
633,-7.930683813114431,-7.801664826249899,-8.430275560680935,-11.168583838388553,-10.401963735123392,-11.167525213575521,8.459969449019308,19.187182541529832,70.21392788959048
634,-8.16971702806066,-17.010014326064674,-3.4932783664798,-10.144442365334582,-12.070303084520008,-11.827501976801578,-9.032683377616376,2.825687528936415,-15.23601173584487
635,-6.0819620085932256,-12.14574119453551,-13.557396118279442,-11.92335191444396,-7.157390576191403,-4.993274378002576,-7.486682913820483,-17.7896707862717,40.749509565973085
636,-10.276833776121062,-1.0090016914634448,-5.584094736433904,-9.038246935644326,-4.094783938240055,-8.1162309434732,-7.7907651932286885,-33.75262011220605,-16.788439447689612
637,-1.5518589287510978,-13.193863352097633,-5.4904248187210944,-10.658303105586135,-10.244458499793547,-5.321409143672018,-25.6447913388053,-0.7516112687344645,26.10658316257709
638,-4.466541558478654,-3.628947407060795,-12.587791381441097,-6.622939793355314,-3.4095726423455996,-12.580372555786257,-22.51682333559526,13.588815978611736,46.95307273472248
639,-7.635045974281443,-7.265402895578421,-6.852320706736552,-11.921240584527894,-5.90027796357368,-6.594760028405103,-14.927645688305532,7.0358449404520185,-8.277274687570154
640,-5.3947329598599305,-9.308484669583784,-7.001317184451935,-9.607486834272267,-10.724114988244702,-21.59923376180485,-20.56685161687159,17.89532186286453,6.548242272766121
641,-13.639533019509365,-9.888960959266448,-12.378207914309694,-11.4719634438836,-9.020555127053694,-10.45952804933485,4.926641153981601,-5.467764518675868,12.547439927802
642,-9.10829436373747,-9.287956133234653,-14.655138643700235,-10.72691063235994,-8.838835829347296,-10.359500985283345,-11.531412141812481,-37.90716394020428,26.13521998241739
643,-11.445085971378814,1.1719152573796157,-5.392021297928649,-9.09250427750277,-11.964697278511965,-12.18053589256099,-17.030560250105555,-25.124130756855816,-15.44817755741056
644,-8.066740759635941,-7.798311611922363,-9.832634838888223,-4.379600885222123,-4.926768799971429,-6.52384863758254,-9.503561858280497,-8.453751860031064,-27.030030841367868
645,-5.771691852971457,-8.114442738525058,-12.830295425261443,-2.467769295804097,-4.781996351272171,-11.783917074265712,-3.2171481642191377,15.057947635807729,-8.089769634513996
646,-11.147583909422218,-2.3791319032674494,-15.361961420926242,-9.059415405310716,-6.650870734545949,-13.583913229475174,-5.787244957272851,-11.173248181282693,-2.6140631856134275
647,-6.2026921449036365,-12.972786509559745,-10.427727983668925,-4.498723202340887,-7.094631929064464,-7.973291881685787,-12.920200810796521,59.71679003222747,4.492538791284179
648,-0.9571361427026203,-6.5730636175346175,-13.12133880447227,-7.387147957690398,-1.9198018531068657,-5.284398690037618,-23.825034445711623,-0.4499020108818321,-7.703695146537228
649,-1.2484276359256825,-5.770292422933673,-6.634750096971569,-3.1542695053452507,1.499988378321581,-4.0020855520946075,-26.32401157095691,7.9042550494734485,1.1410383768327677
650,-4.8320181784593,-2.7480239114054275,-6.285727130508373,-7.676523521811727,-5.927930420532326,-8.49208347717986,-3.958472032395679,18.15225361005841,12.182064227451022
651,-3.9552810122376916,-6.013779794755681,-4.551617619628782,-6.3224297014848005,-5.805843310815921,-7.2484086882700005,-1.7368463957987739,-7.9562682196874475,38.09780075846738
652,-12.565912350377916,-12.600436645818142,-11.254963066167969,-7.65973653462072,-11.290458869017316,-12.782006051806428,-10.795496730043345,20.08099697257721,-50.930357495346314
653,-7.828458604422718,-6.1180339166605195,-5.25615438730906,-5.605747704124229,-9.43408606562998,-3.9470142849327408,-7.718475600067105,-7.919880680684801,-33.09778993799358
654,-3.3513453171049314,-2.663996191086733,-10.182758667455568,-16.833850905818164,-12.605315390905046,-4.197271415014281,-3.4700207148386095,45.38465374604789,-9.188343920508117
655,-10.316034179882335,-0.3929718452881076,-3.737603287960538,-17.72289620304538,-5.395822869317987,-6.195092732359655,5.044314156316141,-15.296823513333019,-51.723209846988986
656,-16.93562168698232,-1.6146442851151601,-9.951942969258532,-10.180731962696614,-15.429117064509938,-4.396949203450644,14.624866110428204,-23.10708302849203,-14.744204339804627
657,-7.325181140519305,-5.933628037222173,-6.455808595453964,-6.195559039255945,-10.590295533286064,-12.215908088199752,11.24029917796654,-3.1886481343886004,77.64535495670296
658,-3.965500174983925,-15.084442082751757,-8.65948320442918,-11.447006869326723,-6.773094651114834,-6.505520414609948,10.176554219471686,-0.12036539861780327,-15.457257396969121
659,-9.188531425105813,-3.040760955997277,-10.056844156382558,-11.160507539092167,-13.20406416160056,-18.468585012724088,-2.5252679553864046,38.87299980236501,34.83378737470397
660,-8.46078168128643,-12.785690123284402,-9.975394598645032,-10.117861974405466,-8.185664157446631,-7.483422961259139,-3.1796300459346623,0.5608569717556146,14.657512366071249
661,-8.937665622153174,-8.854072684678316,1.8281058326315676,-9.863605650468642,-10.279459237379221,-12.75719676030367,-8.486859330661574,9.91391717883653,16.553205101263906
662,-13.161476844373828,-10.701698880697958,-6.713993673024999,-7.186902012308002,-12.583200153218003,-4.675607803451461,-7.953149951146531,-20.632140842274232,8.756658838986217
663,-9.458969654452567,-4.768340628192378,-3.4252705131025216,-14.37606962382646,-1.5951320610992834,-2.600898839502011,-6.605287592612334,-3.5082197335365115,9.283504893620151
664,-11.85614080605869,-3.3078636938978727,-4.002707697980201,-8.186425775550084,-7.87203029992606,-9.974383608267392,-3.224237071135004,-11.109681504689846,-34.88378669689037
665,-7.366213606770539,-14.879954648485345,-11.205448804824394,-8.56369667292948,-10.013740395616253,-10.599421433701755,-9.814401466140097,24.591487451324223,16.616076472300094
666,-6.55659333712788,-7.589294019882667,-13.649914631117735,-8.40519088547879,-2.91982750709781,-4.296191706666933,-11.813096720440834,-2.4773015684956063,-10.415134933226346
