観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,t,ブートストラップSE,有限な複製の本数,CI下限,CI上限,MDE(α=0.05/576),MDEとの比較,検出力,バー近傍,隣の分位,判定
reach_back_node_60m,A3_W24h_Q2,60,7066,5688,0.455845,,0.435302,0.020543,,,gap60_w24,partner_sign,2.0087,0.010227,2000,-0.019596,0.060681,0.039626,<,,,"Q1:差=0.042864,|t|=4.4806 Q3:差=-0.028537,|t|=2.0133",検出されず(MDE = 0.039626 割合)
reach_back_node_60m,A3_W24h_Q3,60,7066,4130,0.252335,,0.280872,-0.028537,,,gap60_w24,partner_sign,-2.0133,0.014174,2000,-0.084166,0.027093,0.027244,≥,,,"Q2:差=0.020543,|t|=2.0087",検出されず(MDE = 0.027244 割合)
reach_back_node_60m,A4_W8h_Q1,60,4984,7989,0.614165,,0.501439,0.112726,,,gap60_w8,partner_sign,10.4295,0.010808,2000,0.070305,0.155146,0.041621,≥,,,"Q2:差=0.020410,|t|=1.4230",差あり(+)
reach_back_node_60m,A4_W8h_Q2,60,4983,3004,0.444511,,0.424101,0.020410,,,gap60_w8,partner_sign,1.4230,0.014343,2000,-0.035882,0.076702,0.053585,<,,,"Q1:差=0.112726,|t|=10.4295 Q3:差=-0.017335,|t|=1.0722",検出されず(MDE = 0.053585 割合)
reach_back_node_60m,A4_W8h_Q3,60,4983,1914,0.252258,,0.269592,-0.017335,,,gap60_w8,partner_sign,-1.0722,0.016168,2000,-0.080790,0.046121,0.056442,<,,,"Q2:差=0.020410,|t|=1.4230",検出されず(MDE = 0.056442 割合)
reach_back_node_60m,A4_W24h_Q1,60,4976,6578,0.523111,,0.462299,0.060812,,,gap60_w24,partner_sign,5.2218,0.011646,2000,0.015105,0.106520,0.043749,≥,,,"Q2:差=0.001393,|t|=0.1108",差あり(+)
reach_back_node_60m,A4_W24h_Q2,60,4976,3506,0.481712,,0.480319,0.001393,,,gap60_w24,partner_sign,0.1108,0.012570,2000,-0.047942,0.050727,0.051607,<,,,"Q1:差=0.060812,|t|=5.2218 Q3:差=-0.003074,|t|=0.2483",検出されず(MDE = 0.051607 割合)
reach_back_node_60m,A4_W24h_Q3,60,4976,2851,0.163183,,0.166257,-0.003074,,,gap60_w24,partner_sign,-0.2483,0.012380,2000,-0.051662,0.045514,0.028400,<,,,"Q2:差=0.001393,|t|=0.1108",検出されず(MDE = 0.028400 割合)
reach_back_node_60m,A5_W8h_Q1,60,4984,7655,0.603732,,0.497845,0.105887,,,gap60_w8,partner_sign,9.9687,0.010622,2000,0.064198,0.147577,0.042947,≥,,,"Q2:差=0.005157,|t|=0.3568",差あり(+)
reach_back_node_60m,A5_W8h_Q2,60,4983,3452,0.393337,,0.388181,0.005157,,,gap60_w8,partner_sign,0.3568,0.014451,2000,-0.051562,0.061875,0.051414,<,,,"Q1:差=0.105887,|t|=9.9687 Q3:差=-0.044466,|t|=2.4951",検出されず(MDE = 0.051414 割合)
reach_back_node_60m,A5_W8h_Q3,60,4983,1800,0.313867,,0.358333,-0.044466,,,gap60_w8,partner_sign,-2.4951,0.017821,2000,-0.114412,0.025479,0.051093,<,,,"Q2:差=0.005157,|t|=0.3568",検出されず(MDE = 0.051093 割合)
reach_back_node_60m,A5_W24h_Q1,60,4976,6012,0.491961,,0.453593,0.038369,,,gap60_w24,partner_sign,3.2002,0.011989,2000,-0.008687,0.085424,0.045205,<,,,"Q2:差=0.012546,|t|=0.9998",検出されず(MDE = 0.045205 割合)
reach_back_node_60m,A5_W24h_Q2,60,4976,3991,0.438505,,0.425958,0.012546,,,gap60_w24,partner_sign,0.9998,0.012549,2000,-0.036707,0.061800,0.046900,<,,,"Q1:差=0.038369,|t|=3.2002 Q3:差=-0.025761,|t|=1.6569",検出されず(MDE = 0.046900 割合)
reach_back_node_60m,A5_W24h_Q3,60,4976,2932,0.237540,,0.263302,-0.025761,,,gap60_w24,partner_sign,-1.6569,0.015548,2000,-0.086785,0.035263,0.029372,<,,,"Q2:差=0.012546,|t|=0.9998",検出されず(MDE = 0.029372 割合)
reach_back_node_60m,E_W8h_Q1,60,4384,3099,0.312272,,0.374314,-0.062042,,,gap60_w8,inherit,-3.9878,0.015558,2000,-0.123105,-0.000980,0.048733,≥,,○,"Q2:差=-0.022161,|t|=1.8318",差あり(−)
reach_back_node_60m,E_W8h_Q2,60,4383,3788,0.359571,,0.381732,-0.022161,,,gap60_w8,inherit,-1.8318,0.012098,2000,-0.069643,0.025322,0.051846,<,,,"Q1:差=-0.062042,|t|=3.9878 Q3:差=0.076113,|t|=7.0059",検出されず(MDE = 0.051846 割合)
reach_back_node_60m,E_W8h_Q3,60,4384,4325,0.606980,,0.530867,0.076113,,,gap60_w8,inherit,7.0059,0.010864,2000,0.033473,0.118752,0.050182,≥,,,"Q2:差=-0.022161,|t|=1.8318",差あり(+)
reach_back_node_60m,E_W24h_Q1,60,3882,2621,0.223854,,0.276994,-0.053140,,,gap60_w24,inherit,-3.2241,0.016482,2000,-0.117828,0.011549,0.021992,≥,,,"Q2:差=-0.004786,|t|=0.3927",検出されず(MDE = 0.021992 割合)
reach_back_node_60m,E_W24h_Q2,60,3882,3372,0.359093,,0.363879,-0.004786,,,gap60_w24,inherit,-0.3927,0.012187,2000,-0.052618,0.043047,0.038894,<,,,"Q1:差=-0.053140,|t|=3.2241 Q3:差=0.040200,|t|=3.2874",検出されず(MDE = 0.038894 割合)
reach_back_node_60m,E_W24h_Q3,60,3882,3814,0.554096,,0.513896,0.040200,,,gap60_w24,inherit,3.2874,0.012228,2000,-0.007794,0.088193,0.052086,<,,,"Q2:差=-0.004786,|t|=0.3927",検出されず(MDE = 0.052086 割合)
reach_back_node_60m,B1_Q1,60,12029,11000,0.495386,,0.488818,0.006568,,,gap60_w8,inherit,0.8907,0.007374,2000,-0.022373,0.035508,0.031305,<,,,"Q2:差=0.010466,|t|=0.9114",検出されず(MDE = 0.031305 割合)
reach_back_node_60m,B1_Q2,60,3906,3301,0.450333,,0.439867,0.010466,,,gap60_w8,inherit,0.9114,0.011484,2000,-0.034605,0.055537,0.055141,<,,,"Q1:差=0.006568,|t|=0.8907 Q3:差=-0.062946,|t|=5.1985",検出されず(MDE = 0.055141 割合)
reach_back_node_60m,B1_Q3,60,5263,3898,0.342390,,0.405336,-0.062946,,,gap60_w8,inherit,-5.1985,0.012108,2000,-0.110469,-0.015423,0.046559,≥,,,"Q2:差=0.010466,|t|=0.9114",差あり(−)
reach_back_node_60m,B2_Q1,60,7222,6536,0.484630,,0.480722,0.003908,,,gap60_w8,inherit,0.4581,0.008531,2000,-0.029573,0.037389,0.039823,<,,,"Q2:差=-0.001075,|t|=0.1292",検出されず(MDE = 0.039823 割合)
reach_back_node_60m,B2_Q2,60,6932,6039,0.461916,,0.462991,-0.001075,,,gap60_w8,inherit,-0.1292,0.008318,2000,-0.033723,0.031573,0.041762,<,,,"Q1:差=0.003908,|t|=0.4581 Q3:差=-0.039310,|t|=3.4743",検出されず(MDE = 0.041762 割合)
reach_back_node_60m,B2_Q3,60,7044,5624,0.400057,,0.439367,-0.039310,,,gap60_w8,inherit,-3.4743,0.011315,2000,-0.083717,0.005097,0.041082,<,,,"Q2:差=-0.001075,|t|=0.1292",検出されず(MDE = 0.041082 割合)
reach_back_node_60m,D_Q1,60,5048,4101,0.452456,0.603842,0.443307,0.009150,-0.151385,0.007353,gap60_w8,own,0.6641,0.013777,2000,-0.044922,0.063221,0.048426,<,,,"Q2:差=-0.006509,|t|=0.5139",検出されず(MDE = 0.048426 割合)
reach_back_node_60m,D_Q2,60,5047,4910,0.430355,0.606018,0.436864,-0.006509,-0.175664,0.006086,gap60_w8,own,-0.5139,0.012666,2000,-0.056221,0.043204,0.047742,<,,,"Q1:差=0.009150,|t|=0.6641 Q3:差=-0.034329,|t|=2.2613",検出されず(MDE = 0.047742 割合)
reach_back_node_60m,D_Q3,60,5048,4064,0.425317,0.607265,0.459646,-0.034329,-0.181948,0.007382,gap60_w8,own,-2.2613,0.015181,2000,-0.093910,0.025253,0.048952,<,,,"Q2:差=-0.006509,|t|=0.5139",検出されず(MDE = 0.048952 割合)
reach_back_node_60m,C_SELL,60,12097,10643,0.470613,,0.476933,-0.006321,,,gap60_w8,inherit,-0.7140,0.008852,2000,-0.041063,0.028422,0.031628,<,,,,検出されず(MDE = 0.031628 割合)
reach_back_node_60m,C_BUY,60,9101,7556,0.420503,,0.441106,-0.020603,,,gap60_w8,inherit,-2.0915,0.009851,2000,-0.059265,0.018059,0.036582,<,,,,検出されず(MDE = 0.036582 割合)
reach_back_node_240m,全体,240,21198,18199,0.633220,0.779306,0.683554,-0.050334,-0.146086,0.002836,gap60_w8,own,-6.5345,0.007703,2000,-0.080566,-0.020102,0.020567,≥,,,,差あり(−)
reach_back_node_240m,A1_W8h_Q1,240,7150,4297,0.475245,0.552063,0.545031,-0.069787,-0.076818,0.022063,gap60_w8,own,-4.5152,0.015456,2000,-0.130448,-0.009125,0.042416,≥,,,"Q2:差=-0.024523,|t|=2.0038",差あり(−)
reach_back_node_240m,A1_W8h_Q2,240,6986,6863,0.612224,0.618450,0.636748,-0.024523,-0.006225,0.006857,gap60_w8,own,-2.0038,0.012239,2000,-0.072557,0.023511,0.034391,<,,,"Q1:差=-0.069787,|t|=4.5152 Q3:差=0.000182,|t|=0.0258",検出されず(MDE = 0.034391 割合)
reach_back_node_240m,A1_W8h_Q3,240,7062,7039,0.813934,0.837539,0.813752,0.000182,-0.023606,0.002930,gap60_w8,own,0.0258,0.007036,2000,-0.027434,0.027797,0.029150,<,,,"Q2:差=-0.024523,|t|=2.0038",検出されず(MDE = 0.029150 割合)
reach_back_node_240m,A1_W24h_Q1,240,7073,4474,0.343701,0.289212,0.350693,-0.006991,0.054489,0.012546,gap60_w24,own,-0.4993,0.014003,2000,-0.061949,0.047966,0.044674,<,,,"Q2:差=0.011786,|t|=1.1279",検出されず(MDE = 0.044674 割合)
reach_back_node_240m,A1_W24h_Q2,240,7128,6988,0.540264,0.489921,0.528477,0.011786,0.050342,0.006274,gap60_w24,own,1.1279,0.010450,2000,-0.029229,0.052801,0.037849,<,,,"Q1:差=-0.006991,|t|=0.4993 Q3:差=0.005327,|t|=0.7160",検出されず(MDE = 0.037849 割合)
reach_back_node_240m,A1_W24h_Q3,240,6997,6979,0.823496,0.820786,0.818169,0.005327,0.002710,0.003274,gap60_w24,own,0.7160,0.007439,2000,-0.023871,0.034525,0.033718,<,,,"Q2:差=0.011786,|t|=1.1279",検出されず(MDE = 0.033718 割合)
reach_back_node_240m,A2_W8h_Q1,240,7066,11286,0.817294,,0.767057,0.050238,,,gap60_w8,partner_sign,6.0094,0.008360,2000,0.017427,0.083048,0.027855,≥,,,"Q2:差=0.035345,|t|=2.9671",差あり(+)
reach_back_node_240m,A2_W8h_Q2,240,7066,4075,0.705774,,0.670429,0.035345,,,gap60_w8,partner_sign,2.9671,0.011912,2000,-0.011408,0.082098,0.040689,<,,,"Q1:差=0.050238,|t|=6.0094 Q3:差=0.006261,|t|=0.4043",検出されず(MDE = 0.040689 割合)
reach_back_node_240m,A2_W8h_Q3,240,7066,2838,0.376592,,0.370331,0.006261,,,gap60_w8,partner_sign,0.4043,0.015485,2000,-0.054513,0.067035,0.050608,<,,,"Q2:差=0.035345,|t|=2.9671",検出されず(MDE = 0.050608 割合)
reach_back_node_240m,A2_W24h_Q1,240,7066,9474,0.683697,,0.677961,0.005736,,,gap60_w24,partner_sign,0.7128,0.008046,2000,-0.025845,0.037317,0.034387,<,,,"Q2:差=-0.001565,|t|=0.1581",検出されず(MDE = 0.034387 割合)
reach_back_node_240m,A2_W24h_Q2,240,7066,4785,0.746816,,0.748380,-0.001565,,,gap60_w24,partner_sign,-0.1581,0.009895,2000,-0.040402,0.037273,0.042541,<,,,"Q1:差=0.005736,|t|=0.7128 Q3:差=0.042520,|t|=3.6143",検出されず(MDE = 0.042541 割合)
reach_back_node_240m,A2_W24h_Q3,240,7066,4182,0.273988,,0.231468,0.042520,,,gap60_w24,partner_sign,3.6143,0.011764,2000,-0.003652,0.088692,0.044296,<,,,"Q2:差=-0.001565,|t|=0.1581",検出されず(MDE = 0.044296 割合)
reach_back_node_240m,A3_W8h_Q1,240,7066,10644,0.764648,,0.730928,0.033719,,,gap60_w8,partner_sign,3.7958,0.008883,2000,-0.001146,0.068584,0.029503,≥,,,"Q2:差=-0.003397,|t|=0.2856",検出されず(MDE = 0.029503 割合)
reach_back_node_240m,A3_W8h_Q2,240,7066,5041,0.648457,,0.651855,-0.003397,,,gap60_w8,partner_sign,-0.2856,0.011895,2000,-0.050084,0.043289,0.039335,<,,,"Q1:差=0.033719,|t|=3.7958 Q3:差=-0.059984,|t|=3.4690",検出されず(MDE = 0.039335 割合)
reach_back_node_240m,A3_W8h_Q3,240,7066,2514,0.486555,,0.546539,-0.059984,,,gap60_w8,partner_sign,-3.4690,0.017292,2000,-0.127850,0.007882,0.045891,≥,,,"Q2:差=-0.003397,|t|=0.2856",検出されず(MDE = 0.045891 割合)
reach_back_node_240m,A3_W24h_Q1,240,7066,8623,0.643363,,0.643859,-0.000497,,,gap60_w24,partner_sign,-0.0571,0.008703,2000,-0.034656,0.033662,0.036331,<,,,"Q2:差=0.007570,|t|=0.7656",検出されず(MDE = 0.036331 割合)
reach_back_node_240m,A3_W24h_Q2,240,7066,5688,0.649448,,0.641878,0.007570,,,gap60_w24,partner_sign,0.7656,0.009888,2000,-0.031237,0.046378,0.041278,<,,,"Q1:差=-0.000497,|t|=0.0571 Q3:差=-0.016640,|t|=1.1017",検出されず(MDE = 0.041278 割合)
reach_back_node_240m,A3_W24h_Q3,240,7066,4130,0.411690,,0.428329,-0.016640,,,gap60_w24,partner_sign,-1.1017,0.015103,2000,-0.075916,0.042637,0.040832,<,,,"Q2:差=0.007570,|t|=0.7656",検出されず(MDE = 0.040832 割合)
reach_back_node_240m,A4_W8h_Q1,240,4984,7989,0.766252,,0.722994,0.043258,,,gap60_w8,partner_sign,4.2498,0.010179,2000,0.003308,0.083208,0.027840,≥,,,"Q2:差=-0.005180,|t|=0.3488",差あり(+)
reach_back_node_240m,A4_W8h_Q2,240,4983,3004,0.650612,,0.655792,-0.005180,,,gap60_w8,partner_sign,-0.3488,0.014852,2000,-0.063473,0.053112,0.050810,<,,,"Q1:差=0.043258,|t|=4.2498 Q3:差=-0.044091,|t|=2.1945",検出されず(MDE = 0.050810 割合)
reach_back_node_240m,A4_W8h_Q3,240,4983,1914,0.456954,,0.501045,-0.044091,,,gap60_w8,partner_sign,-2.1945,0.020092,2000,-0.122946,0.034764,0.055467,<,,,"Q2:差=-0.005180,|t|=0.3488",検出されず(MDE = 0.055467 割合)
reach_back_node_240m,A4_W24h_Q1,240,4976,6578,0.668810,,0.648829,0.019981,,,gap60_w24,partner_sign,1.7898,0.011164,2000,-0.023834,0.063795,0.039387,<,,,"Q2:差=-0.004659,|t|=0.4004",検出されず(MDE = 0.039387 割合)
reach_back_node_240m,A4_W24h_Q2,240,4976,3506,0.669614,,0.674273,-0.004659,,,gap60_w24,partner_sign,-0.4004,0.011636,2000,-0.050325,0.041008,0.050370,<,,,"Q1:差=0.019981,|t|=1.7898 Q3:差=-0.009662,|t|=0.5816",検出されず(MDE = 0.050370 割合)
reach_back_node_240m,A4_W24h_Q3,240,4976,2851,0.342846,,0.352508,-0.009662,,,gap60_w24,partner_sign,-0.5816,0.016614,2000,-0.074869,0.055545,0.054596,<,,,"Q2:差=-0.004659,|t|=0.4004",検出されず(MDE = 0.054596 割合)
reach_back_node_240m,A5_W8h_Q1,240,4984,7655,0.764848,,0.724363,0.040484,,,gap60_w8,partner_sign,3.9551,0.010236,2000,0.000310,0.080659,0.032171,≥,,○,"Q2:差=-0.008310,|t|=0.5672",差あり(+)
reach_back_node_240m,A5_W8h_Q2,240,4983,3452,0.622918,,0.631228,-0.008310,,,gap60_w8,partner_sign,-0.5672,0.014652,2000,-0.065815,0.049194,0.043466,<,,,"Q1:差=0.040484,|t|=3.9551 Q3:差=-0.058947,|t|=2.9907",検出されず(MDE = 0.043466 割合)
reach_back_node_240m,A5_W8h_Q3,240,4983,1800,0.486053,,0.545000,-0.058947,,,gap60_w8,partner_sign,-2.9907,0.019710,2000,-0.136305,0.018410,0.060842,<,,,"Q2:差=-0.008310,|t|=0.5672",検出されず(MDE = 0.060842 割合)
reach_back_node_240m,A5_W24h_Q1,240,4976,6012,0.643690,,0.646208,-0.002518,,,gap60_w24,partner_sign,-0.2437,0.010333,2000,-0.043075,0.038039,0.041742,<,,,"Q2:差=0.014122,|t|=1.1216",検出されず(MDE = 0.041742 割合)
reach_back_node_240m,A5_W24h_Q2,240,4976,3991,0.643288,,0.629166,0.014122,,,gap60_w24,partner_sign,1.1216,0.012591,2000,-0.035294,0.063539,0.047428,<,,,"Q1:差=-0.002518,|t|=0.2437 Q3:差=-0.028968,|t|=1.6693",検出されず(MDE = 0.047428 割合)
reach_back_node_240m,A5_W24h_Q3,240,4976,2932,0.394293,,0.423261,-0.028968,,,gap60_w24,partner_sign,-1.6693,0.017353,2000,-0.097074,0.039139,0.049136,<,,,"Q2:差=0.014122,|t|=1.1216",検出されず(MDE = 0.049136 割合)
reach_back_node_240m,E_W8h_Q1,240,4384,3099,0.478102,,0.608261,-0.130159,,,gap60_w8,inherit,-7.2214,0.018024,2000,-0.200899,-0.059418,0.052403,≥,,,"Q2:差=-0.042129,|t|=3.3391",差あり(−)
reach_back_node_240m,E_W8h_Q2,240,4383,3788,0.595939,,0.638068,-0.042129,,,gap60_w8,inherit,-3.3391,0.012617,2000,-0.091647,0.007389,0.042854,<,,,"Q1:差=-0.130159,|t|=7.2214 Q3:差=0.030551,|t|=3.1836",検出されず(MDE = 0.042854 割合)
reach_back_node_240m,E_W8h_Q3,240,4384,4325,0.777372,,0.746821,0.030551,,,gap60_w8,inherit,3.1836,0.009597,2000,-0.007113,0.068216,0.038073,<,,,"Q2:差=-0.042129,|t|=3.3391",検出されず(MDE = 0.038073 割合)
reach_back_node_240m,E_W24h_Q1,240,3882,2621,0.375064,,0.439527,-0.064462,,,gap60_w24,inherit,-3.2054,0.020111,2000,-0.143393,0.014468,0.052783,≥,,,"Q2:差=-0.008868,|t|=0.7307",検出されず(MDE = 0.052783 割合)
reach_back_node_240m,E_W24h_Q2,240,3882,3372,0.556672,,0.565540,-0.008868,,,gap60_w24,inherit,-0.7307,0.012137,2000,-0.056501,0.038765,0.055231,<,,,"Q1:差=-0.064462,|t|=3.2054 Q3:差=0.014675,|t|=1.3468",検出されず(MDE = 0.055231 割合)
reach_back_node_240m,E_W24h_Q3,240,3882,3814,0.735703,,0.721028,0.014675,,,gap60_w24,inherit,1.3468,0.010896,2000,-0.028091,0.057441,0.045313,<,,,"Q2:差=-0.008868,|t|=0.7307",検出されず(MDE = 0.045313 割合)
reach_back_node_240m,B1_Q1,240,12029,11000,0.677612,,0.700091,-0.022478,,,gap60_w8,inherit,-2.8985,0.007755,2000,-0.052916,0.007959,0.025205,<,,,"Q2:差=-0.039702,|t|=3.6783",検出されず(MDE = 0.025205 割合)
reach_back_node_240m,B1_Q2,240,3906,3301,0.636457,,0.676159,-0.039702,,,gap60_w8,inherit,-3.6783,0.010794,2000,-0.082064,0.002660,0.051243,<,,,"Q1:差=-0.022478,|t|=2.8985 Q3:差=-0.113794,|t|=8.3447",検出されず(MDE = 0.051243 割合)
reach_back_node_240m,B1_Q3,240,5263,3898,0.529356,,0.643150,-0.113794,,,gap60_w8,inherit,-8.3447,0.013637,2000,-0.167316,-0.060273,0.045578,≥,,,"Q2:差=-0.039702,|t|=3.6783",差あり(−)
reach_back_node_240m,B2_Q1,240,7222,6536,0.673913,,0.693084,-0.019171,,,gap60_w8,inherit,-2.1938,0.008739,2000,-0.053470,0.015127,0.033977,<,,,"Q2:差=-0.039330,|t|=4.4180",検出されず(MDE = 0.033977 割合)
reach_back_node_240m,B2_Q2,240,6932,6039,0.646711,,0.686041,-0.039330,,,gap60_w8,inherit,-4.4180,0.008902,2000,-0.074269,-0.004391,0.033162,≥,,,"Q1:差=-0.019171,|t|=2.1938 Q3:差=-0.091585,|t|=7.5819",差あり(−)
reach_back_node_240m,B2_Q3,240,7044,5624,0.578223,,0.669808,-0.091585,,,gap60_w8,inherit,-7.5819,0.012080,2000,-0.138995,-0.044176,0.038807,≥,,,"Q2:差=-0.039330,|t|=4.4180",差あり(−)
reach_back_node_240m,D_Q1,240,5048,4101,0.615491,0.764068,0.666667,-0.051175,-0.148577,0.006383,gap60_w8,own,-3.4363,0.014893,2000,-0.109626,0.007275,0.043346,≥,,,"Q2:差=-0.038599,|t|=2.9261",検出されず(MDE = 0.043346 割合)
reach_back_node_240m,D_Q2,240,5047,4910,0.646126,0.788584,0.684725,-0.038599,-0.142457,0.005086,gap60_w8,own,-2.9261,0.013191,2000,-0.090372,0.013175,0.044277,<,,,"Q1:差=-0.051175,|t|=3.4363 Q3:差=-0.051809,|t|=3.5918",検出されず(MDE = 0.044277 割合)
reach_back_node_240m,D_Q3,240,5048,4064,0.611331,0.769934,0.663140,-0.051809,-0.158603,0.006362,gap60_w8,own,-3.5918,0.014424,2000,-0.108421,0.004804,0.038802,≥,,,"Q2:差=-0.038599,|t|=2.9261",検出されず(MDE = 0.038802 割合)
reach_back_node_240m,C_SELL,240,12097,10643,0.647433,,0.696890,-0.049457,,,gap60_w8,inherit,-4.9283,0.010035,2000,-0.088843,-0.010071,0.025583,≥,,,,差あり(−)
reach_back_node_240m,C_BUY,240,9101,7556,0.614328,,0.664770,-0.050442,,,gap60_w8,inherit,-4.4780,0.011264,2000,-0.094652,-0.006232,0.033164,≥,,,,差あり(−)
