draw,max_mean_net_bps_full,max_mean_net_bps_train,max_mean_net_bps_val,max_sharpe_full,max_sharpe_train,max_sharpe_val
1521,-3.4416162987815424,-3.519604044251532,-3.259135598725942,-2.5334264745938992,-2.353341053194135,-3.693202164261716
1522,-3.4411007267841143,-3.6090309037790695,-2.3024300537165368,-2.5321063460749413,-2.8774492481419367,-1.5315415329164672
1523,-3.682033210388547,-3.657090575222544,-3.42020659973851,-2.6289270885578584,-2.289086710633773,-3.7103991705395294
1524,-3.615444515985513,-3.8685162156165696,-2.9905670919446674,-2.3935567196389167,-2.169686779883982,-3.9162628669166932
1525,-4.055560938269714,-4.160897738918495,-3.2474997335948563,-3.1454579456535496,-3.4657463888917426,-2.289690090960045
1526,-3.8327003715359202,-3.779077915917746,-3.7304015453097903,-3.3608726571472847,-3.304374294054025,-3.8985523184475386
1527,-3.358859133112512,-3.4280717134493726,-3.060171287501915,-2.251906861086049,-2.317926000929189,-2.1484432378654987
1528,-3.5652311308387974,-3.5291731882985213,-3.6033805105587704,-2.2405017306248767,-2.104052024065549,-3.035764240589499
1529,-3.710358816213196,-3.528182885149516,-3.6543385167816256,-2.9708686326344655,-2.7367153383682625,-3.745866212539933
1530,-3.4651371681296186,-3.4985724010474057,-3.3703003614125917,-2.6210733650845652,-2.539704788690244,-2.9766218213202142
1531,-3.094620029967401,-2.559566582097741,-3.5786063277274516,-1.842850064895944,-1.6254066033616636,-2.564305209984269
1532,-3.7022450654645467,-3.770644611552391,-3.409078126553648,-2.5466220853526123,-2.2282419981303123,-3.8103770119187126
1533,-3.7289987605440644,-3.709386537382406,-3.7682369247481278,-2.93956658104951,-2.3773780863417175,-4.689927941896864
1534,-3.744213156684269,-3.8013526632217065,-3.457985694947162,-2.9226283034321705,-2.7715525055402472,-3.537818723148506
1535,-3.5605693359001678,-3.6694477363581304,-3.1049258025130375,-1.9607390093553494,-1.9029465278827145,-2.3370079408635545
1536,-3.695175825671448,-3.6897254960434402,-3.544572932027103,-2.533138632263022,-2.3042667369507206,-3.444600616877485
1537,-3.45897181960618,-3.612724099275256,-3.0763375991539617,-2.565069718012066,-2.633168831066919,-2.488936399387434
1538,-3.443610721811244,-3.2780315814201733,-3.5527327535231725,-2.384988433999187,-2.1056328263271755,-3.8471367891324273
1539,-3.6240866423976903,-3.526357924152608,-3.713174327724231,-2.9684863807842454,-2.8154367453046105,-3.7498102432982896
1540,-3.8297149378237454,-3.9260744180142555,-3.153021147403867,-2.908484545778909,-2.777874629103367,-3.5109297995845905
1541,-3.571432660872677,-3.4459226725369287,-3.431632719404126,-2.418493354720201,-2.144698443714991,-3.593102138752705
1542,-3.8667634597191123,-4.087720316563749,-3.0297437215680505,-2.4954948422890824,-2.71450470513736,-1.9293978210753358
1543,-3.6300588238151166,-3.3776810036478726,-3.4064454083532585,-2.3481621622338706,-1.9907021081810197,-3.8107410593790663
1544,-3.6569225515540373,-3.6397247241233184,-3.5208956733951964,-2.7694830607369827,-2.6931829705064567,-3.413371057011061
1545,-3.8284654515580185,-3.9676878416136696,-3.2324099856638537,-3.3089933732512704,-3.31997007729075,-2.292647845058037
1546,-3.7805438783289387,-3.801857821660332,-3.6576628894837055,-2.573151134164202,-2.294082865526867,-3.5733997627680103
1547,-3.639058284819702,-3.772141478515894,-3.2663432470052816,-2.9343643828515007,-3.021919584036057,-2.8281525690481635
1548,-3.478636260113042,-3.313431940451899,-3.7053328413019453,-2.5787543295702093,-2.042505286206967,-4.766874263411496
1549,-3.6859664999107444,-3.853091226447269,-3.187991919589593,-2.3908593549527413,-2.4003613273210003,-2.692546451437346
1550,-3.2214065346334193,-3.4332613261797733,-2.7159237895668675,-2.4638426477434088,-2.5675836328817536,-2.2932546165320407
1551,-3.2793003910031384,-2.9142131968005014,-3.630047911028244,-2.3798808397990303,-1.9914221051693486,-3.933701672063032
1552,-3.2334945974919918,-2.987661895940874,-3.6347405751218096,-3.249275283197522,-3.4289136713313764,-2.85044258911277
1553,-3.5793828506412146,-3.5707396391971566,-3.2609751157896336,-2.6283072741137414,-2.341632847567386,-3.9338869201454716
1554,-3.4802013805992402,-3.187636321413952,-3.94085106657853,-2.1112287485544905,-1.6143409962367705,-4.08716221807177
1555,-3.5927801326314532,-3.4610056589106115,-3.5769745928511143,-2.9245905993663075,-2.6470095657572195,-3.6454496792415347
1556,-3.4674447576981864,-3.4307947351538357,-3.361696116469741,-3.709632616440479,-3.668426921746418,-4.016000159771808
1557,-3.052025774060051,-2.450568875664356,-3.748110861507729,-1.5205315649319457,-1.2710587965613964,-2.785503268550062
1558,-3.4913919981970767,-3.440811648154513,-3.1447289012015283,-3.043961669925854,-3.1305751888781295,-3.131889703473029
1559,-3.4972415021479923,-3.8126975367398566,-2.4219566439663205,-1.9570406341417335,-1.7954034934270053,-2.459273842642179
1560,-3.8309788942868646,-3.7984067510439985,-3.5607204451533434,-2.9155480082530176,-2.462487136188606,-4.64029968612419
1561,-3.7798899654360567,-3.825361318763326,-3.53078176286127,-2.9800174833281985,-2.9131524391002137,-3.654815907581908
1562,-3.6267422257407653,-3.5087274351709916,-3.6933054406305077,-2.879310834002024,-2.4339336101214215,-4.5611890531791826
1563,-3.7721955821545845,-3.783370881980951,-3.7419860558627667,-2.8455899982655266,-2.5019747152374987,-4.307712716561223
1564,-3.384198159947671,-3.2348028720730544,-3.394917862978205,-3.121408059111307,-2.9257157569099026,-4.028319974142416
1565,-3.6383670423879044,-3.684657686973417,-3.417715532681644,-2.7264298654835657,-2.8297538671697455,-2.1651048069973235
1566,-3.2396316726550514,-3.122668097312521,-2.2841389359217223,-2.1159844861253227,-2.3775253261707507,-1.3852489861196993
1567,-3.663828128801707,-3.714846811630206,-3.4278805749782912,-2.637966652386517,-2.5959755943639125,-2.975371000400022
1568,-3.9972230768760353,-3.9331695322383466,-4.0148982782103,-3.23047574158073,-2.890422347361131,-4.669875497203772
1569,-3.261977626961757,-3.101101744164681,-3.4930081150100003,-2.106551338273483,-1.7933696738638998,-3.2771650423586878
1570,-4.04547708694122,-4.026626667007775,-3.8060852442360726,-2.612184071999215,-2.115104121057773,-4.352363687544617
1571,-3.4115581994060897,-3.391085465827544,-3.418299516732,-2.439125466558146,-2.2259320423007263,-3.528719127040626
1572,-3.4734177340948786,-3.4815495523962237,-3.0878084919063733,-2.6118335390993868,-2.8212440095023954,-2.108515867843735
1573,-3.3410421050631682,-3.378298656730586,-3.2490952289939306,-2.8638803175796075,-2.415166513595127,-3.099773211783022
1574,-3.682150810403931,-3.6772828998676133,-3.546362629331923,-2.576280983559749,-2.3368119382580073,-3.4143578045925165
1575,-3.773990891810304,-3.7972962666020313,-3.3962447825861224,-2.5496431046510892,-2.3982831986270265,-3.1673717123566036
1576,-3.7265181944553007,-3.665111351465732,-3.599801755400335,-2.6818231985089755,-2.4604768016861875,-3.5079013742968583
1577,-3.6741607429608405,-3.556367809254843,-3.6846002968855833,-2.53129087614177,-2.3989038365922757,-3.4045834951911704
1578,-3.455794053321354,-3.5902701337938647,-3.1332097294071874,-2.4246159712478073,-2.3001485839215756,-2.9722127633732667
1579,-3.6511219646687207,-3.72609384739625,-3.451914014101,-2.4317078133705556,-1.9646449944402493,-4.130450715590614
1580,-3.5887724880136473,-3.5940894551608094,-2.8980895232562873,-2.5386622725355776,-2.6687956812659595,-1.9065739227504448
1581,-3.9727425394615903,-4.197870253848043,-3.2322116056274908,-2.9361962633639966,-3.057139641000776,-2.773300354313271
1582,-3.544669678011219,-3.333806322267529,-3.6214157813278915,-2.2705776709522687,-2.030983835448055,-3.079961951288273
1583,-3.7192976567364116,-3.8260496852365975,-3.416530283177721,-2.5524603856327492,-2.2676550151775405,-3.234531633072871
1584,-4.024060199109169,-3.9198423202796,-3.929834764344892,-2.847786002693337,-2.553161560729662,-4.22123181517143
1585,-3.6116784870519947,-3.6052484332710857,-3.512436573178907,-2.892482524934023,-2.507175031267317,-3.369905158874549
1586,-3.5261847572406224,-3.655343861371391,-3.169695620200288,-2.147421728912981,-1.8114047646641982,-3.2915972165621583
1587,-3.7320318317908328,-3.7844999409408535,-3.4439241151659963,-2.5329287618671468,-2.5548688004985913,-2.6191844410245486
1588,-3.6588878277609607,-3.8338324457654087,-3.177171189009275,-2.93098239505563,-2.7458646967927125,-3.7983939194572645
1589,-3.4959330321718203,-3.5893230500719264,-3.0252020356524585,-1.6284749434169086,-1.5437066776102855,-2.1607148048564513
1590,-3.4363640131128927,-3.380950044115216,-3.571513041075939,-2.7067940100342995,-2.2960169549931875,-3.7877970831922982
1591,-3.7316399292451563,-3.87867091814179,-2.7700584719470416,-2.2711065831798245,-2.3236596772391795,-2.3250801661179543
1592,-3.8346033451934747,-3.90514112545801,-3.556214589403077,-3.0146894102446047,-3.0045261161343784,-3.2196572785329765
1593,-3.4118768661914642,-3.3332124809359085,-3.3166994152964735,-2.8104336554948364,-2.3851334705126344,-3.1199702394800526
1594,-3.365187669356451,-3.4047075222872256,-3.271771242000337,-2.6402467535435834,-2.571888131941894,-3.2529561666744793
1595,-3.687189602084936,-3.882489852606077,-3.1261760877925866,-2.248076045078154,-2.0949728764186997,-3.0787352292153884
1596,-3.7876218027089763,-3.874519601568205,-2.270553130295283,-2.6293169721952045,-2.5850437681927083,-1.2577930870538667
1597,-3.465616555335923,-3.398837408684296,-3.4042490342783585,-2.5914511960027444,-2.338861655827041,-3.605260371016418
1598,-3.846365926703542,-3.828162049301634,-3.719355000842385,-2.4892578456449805,-2.2454458540309434,-3.4065752283668442
1599,-3.5465920179151693,-3.4889426219834037,-3.4123802644468553,-3.16388460410486,-3.169738581127523,-3.3150840521323603
1600,-3.516197467964015,-3.6610231016422903,-2.832355854271672,-2.068996628139335,-2.0930652978605853,-2.090256501188667
1601,-3.6240533282084484,-3.413682763318725,-3.5372378104335116,-2.9832402126870012,-2.746004786305476,-3.951908561314991
1602,-3.380414174195166,-3.266087684289785,-3.160878336483437,-3.24278357980498,-3.017901152125748,-3.951484401430032
1603,-3.4059978568964224,-3.7492177288686817,-2.5488900232649714,-2.832425796041017,-2.5226194819273626,-3.0086532687661056
1604,-3.6429675888910413,-3.640370403446484,-3.435828564651991,-2.2115381025152194,-1.9667895652766365,-3.3809854677402464
1605,-3.924652969010052,-3.9227212129675686,-3.6197178562470755,-3.3414774240573175,-3.2513347176441822,-3.6224068145809283
1606,-3.742288571986399,-3.7552460132909675,-3.441373036375871,-2.6019473888872033,-2.4560883340318633,-3.389180374652731
1607,-3.527000899915476,-3.618907453417291,-2.9423034146709464,-2.426110011039467,-2.4576775338517862,-2.6349562560788775
1608,-3.48544053652803,-3.4793296683404096,-3.3416664227747126,-2.793314188777858,-2.9473165209972283,-2.599891544416261
1609,-3.2857650481147664,-3.1649712152372107,-3.414066412697215,-1.7031864582232255,-1.5989930146484481,-2.268799433819956
1610,-3.5453336190747686,-3.76254445904483,-2.9886186939582124,-2.6314110645355453,-2.470717523953126,-3.458676301503255
1611,-3.4422684996561332,-3.384156892490914,-3.49362092504046,-1.8478675898058599,-1.6961682296575566,-2.636325444855814
1612,-3.7426955863619593,-3.8125213463162435,-3.3857698402707013,-2.653247394124156,-2.681854486549046,-2.715612505051811
1613,-3.2811713762774457,-3.1576285044075023,-3.463347439439336,-2.9909892910598797,-2.9736536205383683,-3.1099875104102863
1614,-3.4718359615978964,-3.3709384885115488,-3.5162880058729518,-2.374737721973505,-2.1330178647323477,-3.3130658382005675
1615,-3.826512787085361,-3.6683284518873736,-3.7596580243909856,-2.6719060335888867,-2.434818138578194,-3.85341157377823
1616,-3.378791311789284,-3.7423614205035642,-2.2360748860434354,-1.8103919619346858,-1.6393067006906967,-2.7677410917921645
1617,-3.5702426177529736,-3.7542503022063807,-2.8359155808144436,-2.1289312737216135,-1.9589903554509658,-2.703782870971323
1618,-3.482328645217609,-3.4564883750531283,-3.0945481030126327,-2.5741747765632894,-2.5122539361178857,-2.9277821301075457
1619,-4.036609477659317,-4.058438896863635,-3.8074450182214785,-3.470825154790393,-3.038194339598478,-4.675243213163045
1620,-3.6696323854410755,-3.661940158680373,-3.508752664581445,-2.408494312893297,-2.452382359966951,-2.459203990789571
1621,-3.478563072739727,-3.3825077391545246,-3.406506511538624,-2.4641323656658987,-2.2774896534105733,-3.308911522295348
1622,-3.440602146020146,-3.378947285326143,-3.285432671413484,-2.5642936909992917,-2.02160133979229,-4.643349030266896
1623,-3.574418455274569,-3.5542436672964364,-3.467065673025021,-2.5202441409710343,-2.1434879522215313,-4.168133656537801
1624,-3.639517034783839,-3.6889581970889997,-3.3720616211467296,-2.695144345332654,-2.821383217614304,-2.4608153458159454
1625,-3.290534875793088,-2.9409015206389033,-3.7911180798803437,-2.5219025255727177,-1.8542628032110626,-4.797657853540701
1626,-3.5870313017687625,-3.4606376829623917,-3.857642414569538,-2.942191336798243,-2.4741892215724315,-3.6026300797354445
1627,-3.984432725052077,-4.0241133803993145,-3.6118089357629315,-3.582448205532026,-3.4387805675823735,-3.40893657602514
1628,-3.7524984073990635,-3.997529126701361,-2.96277346840803,-2.9411463511868328,-3.011767387047114,-2.8535383097686715
1629,-3.567930827557901,-3.6431978638738354,-2.7707750801095052,-3.0327652719004248,-3.0498704587892886,-3.161407961374602
1630,-3.9141846136531977,-3.8968676357048158,-3.715439643107259,-2.763660386843525,-2.515901453855853,-3.7718676104458826
1631,-3.2396708829456595,-3.24003886836544,-3.0347981041795116,-2.053241399486573,-2.1087761640966933,-2.0457849376891755
1632,-3.5190941311947723,-3.4250726224796297,-3.4947910167753493,-2.5640552349011623,-2.6316291387148385,-2.493202903141544
1633,-3.49768456040573,-3.4554283498737206,-2.9605881464339086,-1.862972277821159,-1.852202690183838,-2.1024762371711843
1634,-3.61997614331383,-3.9245562208853726,-2.2998425688531627,-2.7884468672222407,-2.8379769791888743,-2.748906578526482
1635,-3.174211756758047,-2.7891152769396754,-3.5187608674074307,-2.4035240740872608,-2.0831284806995365,-3.571510092561523
1636,-3.3553198406960147,-3.4902140440054388,-2.976839653180356,-2.0535310896563974,-2.0973645500792095,-2.134156526259935
1637,-3.760954525088805,-3.5716867271175325,-3.698836890611648,-3.5317425795893,-3.622928511638227,-3.4769715726304184
1638,-3.696231792144047,-3.6223167283235327,-3.7320459827888532,-2.885972484455568,-2.5877272379984317,-3.1607207902027366
1639,-3.5485680729043105,-3.7165534885935614,-3.0306643643224636,-2.438734165941029,-2.580060246002733,-2.1973734207663207
1640,-3.5737760643114496,-3.5579441027992647,-3.4992921526287395,-2.5445006184888066,-2.3043133512854976,-3.418932422572934
1641,-3.5531841235692427,-3.7116503422874567,-2.8389443273012436,-2.6346099967187757,-2.50381535240478,-2.907612836217506
1642,-3.481192474271746,-3.6506000842533104,-2.939969213251344,-2.3839100124909405,-2.52843794542621,-2.097725469237061
1643,-3.6082488379896387,-3.26690209182701,-3.8663532978270134,-2.448879265934247,-2.136674257897935,-3.606332750330121
1644,-3.761922340945032,-3.843491831482079,-3.5386896378679293,-2.251276731385846,-2.2677849196796425,-2.5654862547074506
1645,-3.408731279002174,-3.440729900900785,-2.8577997216177566,-2.1280080250825004,-2.0903146507252472,-2.5197255113084003
1646,-3.855023157221235,-3.8917920042974075,-3.7518461077555343,-2.6276073731212435,-2.5179724112878055,-3.1964704873022667
1647,-3.3771264866372706,-3.2599114608233375,-3.6256581361075573,-2.7552841698439354,-2.5892889527967755,-3.5254023302819726
1648,-3.488825450090446,-3.5392402433779884,-3.3650742251870205,-2.9557568363403464,-3.0798751630060903,-2.6897590067785173
1649,-3.843516086114524,-3.9013358163877414,-3.6779210140821443,-2.548572069257326,-2.2566023917692535,-3.790750668946044
1650,-3.5385719114206204,-3.540901826000915,-3.4368307980025654,-2.534561413124543,-2.5069173263247815,-2.7460872596283687
1651,-3.572045014544858,-3.3134960385770227,-3.5839395331073542,-2.709752506330728,-2.7038286974674177,-2.8006963652520063
1652,-3.4910454555627193,-3.483368707377038,-3.407566590119967,-2.610543112931134,-2.752285914802777,-2.3219620160253682
1653,-3.695729878646346,-3.8595153554357906,-3.1840214797581776,-2.1663608659008835,-1.964380649987518,-3.305785505153531
1654,-3.4778985885173106,-3.6486189375712392,-3.00849329224001,-2.20029441195002,-2.338937943451968,-1.8747579695837748
1655,-3.6228149678569936,-3.683979101860547,-3.449552340998613,-2.549272606103658,-2.5050255979591505,-2.9556478331649125
1656,-3.6089483802078317,-3.405146683163018,-3.720008015478113,-2.850212800460993,-2.749834185069601,-3.447104667608576
1657,-3.7893964069208326,-3.7391468425199346,-3.4611807669826553,-3.100621095355087,-2.90177782221654,-3.683186411223665
1658,-3.5060791723298066,-3.29618049499794,-3.7226084918859397,-2.5355041728576913,-2.1605171058372115,-4.331653593457766
1659,-3.096371731516037,-3.0346478316140266,-3.116328451109693,-2.686858742923307,-2.371280467954376,-2.525376270111541
1660,-3.847631596906358,-3.8364958508586047,-3.674054544981946,-2.5615001705215517,-2.286639501670547,-3.801093320386159
1661,-3.477611180419121,-3.406914380655249,-3.650862330221833,-2.762451489996005,-2.8030415140282954,-2.853006530074894
1662,-3.670049640458808,-3.79054585838149,-3.20392570756584,-2.9516502957186503,-2.7079801227531872,-3.628906425489881
1663,-3.7632693649332905,-3.7077897330311775,-3.7155009378486463,-2.561178451900531,-2.263570168577718,-3.9205334386349437
1664,-3.378260276020374,-3.235181480366779,-3.7045217851551344,-2.7338174082414852,-2.4714089610540273,-3.428606273954561
1665,-3.568569233588617,-3.4649404258659264,-3.427998486775994,-2.8201877015494516,-2.7876963760807563,-3.2021622174704856
1666,-3.5728694261312746,-3.445973381672765,-3.603657785591772,-2.077952285969754,-1.760996442669216,-3.2988167471965264
1667,-3.740590456294321,-3.854036951918007,-3.4756985385927353,-3.1648289970081245,-3.1119018440627175,-3.362671199010707
1668,-3.243067302058275,-3.2400383948643925,-3.206923962977985,-2.588859691990135,-2.0327719613289754,-4.427822898583469
1669,-3.648690565095326,-3.4693097087228226,-3.5006043406021567,-2.709018057886707,-2.531904714397711,-3.3848236622910797
1670,-3.292392084536301,-3.322749026265831,-3.219667504044259,-2.519136388433568,-2.3907233888749464,-3.0208135826751303
1671,-3.660966131820333,-3.6149755627168627,-3.5542200109092117,-2.949831499535809,-2.715314945840409,-4.214858210322669
1672,-3.831186125048664,-3.85401016338291,-2.811434566729949,-3.4907706981642157,-3.285394351740261,-3.685943704005244
1673,-3.906822125397816,-3.9547700979231584,-3.668392380244408,-2.3621132367820894,-2.1497485676082677,-3.3291555843041922
1674,-3.764549082023753,-3.802283992463918,-3.481033082237405,-2.5998894690902965,-2.4794918540729043,-3.3213735269448996
1675,-3.839578402395767,-3.9219373294730144,-3.603740077304447,-2.654567525804094,-2.4282105771656735,-3.686793062709678
1676,-3.810841663788855,-3.8291847551897016,-3.3814451072988794,-2.7417735913407926,-2.483445948522186,-3.8184014889271736
1677,-3.7906906266126232,-3.7893416656433163,-3.221927432564002,-2.888065003087294,-2.657341614782869,-3.087914852112652
1678,-3.76969694597188,-3.952835688936021,-3.2296528665846838,-2.790157258942762,-2.7276394147063763,-3.1555999870190723
1679,-3.6006142742182177,-3.5248431208603894,-3.333965016028229,-2.7345650149824654,-2.1287044261105708,-4.844480345754921
1680,-3.516998949446303,-3.5258633079773496,-3.0794036302246175,-2.05445613763492,-2.0659374413447296,-2.154809371803089
1681,-3.8381549228174268,-3.97652843544537,-3.0769225823494666,-3.0404853584462765,-3.284105625866425,-2.2100460014511665
1682,-3.0831065345691013,-3.140081184416542,-2.9489295485378513,-1.8001802209283633,-1.6009644984007545,-2.657509710529511
1683,-3.4887454189437888,-3.3928956549038456,-3.052460251252726,-1.8310430515476877,-1.841263142366647,-2.068939068806976
1684,-3.098782075512944,-2.61662776304218,-3.5045638179328162,-2.021091388409408,-1.6791662553664701,-3.092994402379545
1685,-3.633062488237133,-3.4328148448094,-3.694495174407202,-2.7211541910261774,-2.4523953795523505,-3.7095426238151195
1686,-3.4585999031956884,-3.5537396798291887,-2.9007869174281766,-2.5554599787903074,-2.814891179923178,-1.8554936534923525
1687,-3.5749945308955744,-3.7023427548204095,-3.2303859542224744,-2.148043934223224,-1.878448959766832,-3.189743615010633
1688,-3.3845959937427534,-3.4023086673647454,-2.972134851289702,-2.0110269525032964,-2.058158367709792,-2.067158060532625
1689,-3.622819981660434,-3.538156869397462,-3.5923211615976887,-2.5303505913259996,-2.342049601673184,-2.6835138800785203
1690,-3.7344953416006743,-3.79373278419193,-3.270527797704652,-2.5534256279862158,-2.4528707536720105,-3.4792649777506797
1691,-3.782177215872284,-3.8130193325992514,-3.4451615914517344,-2.589139885238456,-2.454389404808166,-3.1772719137188954
1692,-4.050035025921056,-4.06639569110056,-3.74285631031071,-4.074852519937303,-4.048783255234978,-4.454510299444898
1693,-3.690425799306939,-3.575280208673016,-3.5651729853177714,-3.16303807768662,-2.6686972114707337,-4.215423911011856
1694,-3.136141146438836,-3.1650084747484515,-3.0682221089459087,-2.008401519882689,-1.9325107458419384,-2.418787705854487
1695,-3.602327973973172,-3.4563319012921894,-3.567390012315349,-2.051715391526365,-1.5785287300098656,-3.177864236901492
1696,-3.4967426840331197,-3.7107757272250805,-2.984703933923549,-3.042471046401742,-2.973422194393757,-3.533507393908481
1697,-3.712242512320441,-3.6457510297997233,-3.622822044363423,-3.014277386011929,-2.745798135255807,-3.815522134271496
1698,-3.5822693508400514,-3.5203015847899906,-3.450740048745416,-2.8420288333544725,-2.382191357874842,-4.863646863812475
1699,-3.7689538530190796,-3.7667158581792965,-3.6096363256002877,-2.8416931025256584,-2.364130857837856,-4.631930782902212
1700,-3.7332805874638373,-3.7682165906992404,-3.311166442523589,-2.7974274383772046,-2.4510484473940726,-4.208970149036688
1701,-3.8248772192153377,-3.8260277857648064,-3.389457885860624,-2.711912387185807,-2.4585110635531016,-3.41025329980103
1702,-3.8299725536160323,-3.9407417298722702,-3.507847034230703,-2.906444622654002,-2.93426906035928,-2.9770260673038105
1703,-3.7345931980168063,-3.275149366364283,-3.3838250541940176,-2.5906175883236777,-1.7388506170126792,-3.882754712059648
1704,-3.4329386999970994,-3.5158347090192352,-3.2027210961295824,-2.6847763594673326,-2.6229865394209755,-2.9538910614850855
1705,-3.7401919282210323,-3.848556934095187,-3.1623978239830532,-3.1793371749436155,-3.195985772786179,-3.3539442031499163
1706,-3.5393255333760965,-3.5269540796544985,-3.45883400510031,-2.6216251402063184,-2.512946847324376,-3.253910356020483
1707,-3.653640010004605,-3.4933502529839324,-3.7121808195092783,-3.4129270416346182,-3.040405331449428,-3.3782545963791315
1708,-3.6041986700092337,-3.500214489000034,-3.2717647710575664,-2.4002617932490367,-1.9438247007010885,-4.171421676777533
1709,-3.6159281974943123,-3.3134521301719757,-3.4862312331723,-2.8265106942112013,-2.258064660069283,-4.770047367078598
1710,-3.096463454169899,-3.1763120439114525,-2.9059632372037214,-2.211424889539227,-2.1802665900439475,-2.4306817464719748
1711,-3.4859414803566495,-3.6318885297818886,-3.1224089893888425,-2.7948403380446734,-2.825487714552465,-2.985334804072191
1712,-3.504300874846848,-3.417386538390298,-3.686064355172302,-2.333247017230785,-2.1484459177813853,-3.0543111944718624
1713,-3.1879801032509123,-3.140204393901396,-3.1735078324200563,-2.248712475819537,-2.0321422205356066,-3.1629634922637244
1714,-3.618228035931588,-3.48263042681778,-3.1011942841623616,-2.9503310088476242,-2.8574855689859935,-3.5158375025752124
1715,-3.724181695311644,-3.7843621231333135,-3.280842390990123,-2.5600488656699807,-2.5302515072150533,-2.7384944899950567
1716,-3.4032294621907706,-3.2727255597726357,-3.6671996125944752,-2.827850730854221,-2.754967039551529,-3.262474742774811
1717,-3.6252483139531506,-3.7585667240556155,-3.3060793252913796,-2.0035946622175898,-2.018839459428083,-2.0929628210527413
1718,-3.8018878853263227,-3.8406948482150822,-2.9334484514349572,-3.261862529929754,-2.8610796844594066,-4.480950238756849
1719,-3.784734029579967,-3.825535420075823,-3.692168622639941,-3.486356407430483,-3.523753174454571,-3.508031157762118
1720,-3.8105625455049985,-3.8642479294413254,-3.076674442854574,-3.4246571539244015,-3.7431468016185603,-2.6070746558744955
1721,-3.5640420292051775,-3.4260316200382186,-3.222616553037212,-2.7768049705569062,-2.664954750377526,-3.3204843414801655
1722,-3.6344535117112216,-3.7730850847844586,-3.306755351506515,-3.0375113415148034,-2.838858190572354,-3.7562402910629835
1723,-3.4353746103165688,-3.406524395438153,-3.3053996501530865,-2.02508477259943,-1.9721353517750944,-2.412908056302513
1724,-3.2384621067127592,-3.199389452855253,-3.226483576223228,-2.8000693521891824,-2.6027060758660343,-3.870874099358954
1725,-3.8901943085380135,-4.008254607573669,-2.9133359663970975,-3.6459876041419745,-3.5979707028116166,-3.506464130010668
1726,-3.50410626896946,-3.4032432344020833,-3.531988182842664,-2.4556253952102063,-2.0114877264544817,-4.001908956014684
1727,-3.80769840201509,-3.8550769807568104,-3.4206178098343214,-2.4052527431096884,-2.1648275827730026,-3.57954664712432
1728,-3.5734639137378923,-3.804602339991206,-2.9576202614603897,-2.9040838963458575,-2.798823441282139,-2.8104866619061015
1729,-3.405050482496387,-3.2263153388401,-3.552742594201573,-2.9220946596185566,-2.7496296844550248,-3.7551725646414322
1730,-3.701455348505614,-3.7055197600504757,-3.401440333684003,-2.663618275196387,-2.7936454150967402,-2.417181450453299
1731,-3.5692836050860093,-3.8523474428075235,-2.935913143450524,-2.4823455819580404,-2.0949182038418743,-4.003839979003284
1732,-3.750025834260854,-3.8766232441952844,-3.4105675860039093,-3.2282679151649165,-2.96872376622262,-4.12443808126446
1733,-3.369741891411423,-3.4794070355534554,-3.1026981651257555,-2.1712546811629725,-1.8624174178374504,-3.122036897234601
1734,-3.4701583945514924,-3.387930198417815,-3.364065089576265,-1.6541423312957129,-1.5830528824665229,-2.2455544886641654
1735,-3.218539867967191,-3.1385590437868855,-3.2594779104002782,-2.3728716383921493,-2.3579693445618317,-2.7465316877597568
1736,-3.8052810729666517,-3.7957592526336867,-3.583523354180339,-3.61315186111953,-3.5868121775214243,-3.4402830710671974
1737,-3.3680583273704063,-3.0875307554982347,-3.452934852282138,-2.0678661814543062,-2.0360566414825283,-2.3402459633552466
1738,-3.414641231508793,-3.468207304007559,-3.273321371878668,-2.729119309848357,-2.83382551682841,-2.624562437948599
1739,-3.7814208676122756,-3.731286135760724,-3.5939197770108264,-2.888919352539083,-2.7242314522644975,-3.5742234156924035
1740,-3.652794978199039,-3.7725321577252036,-2.9724831118505897,-2.970358144278585,-3.0126312403367153,-3.004865992629928
1741,-3.7235563876901097,-3.708889040878754,-3.649615912749784,-2.821296887691254,-2.4579964843126203,-2.988601509532448
1742,-3.4550927791882966,-3.380224076890977,-3.0169610441515102,-2.799189978951379,-2.7719866839664915,-2.9815157781350625
1743,-3.597096404724299,-3.725366957256301,-2.8673427911008766,-2.508751232126574,-2.5337806925348043,-2.7513872654718305
1744,-3.378213384001451,-3.560914885111955,-2.9382822688501764,-2.026855464570431,-2.0868387328077964,-2.1135406323856416
1745,-3.4914462583209245,-3.483153839673469,-3.4883917673368834,-2.724240896963835,-2.3736155456346637,-3.04236033963095
1746,-3.6028853917820465,-3.771979993047115,-3.0350763473675895,-2.719624100740531,-2.4583383297839325,-3.5228482436396162
1747,-3.583845866577546,-3.695200887823611,-2.9895918456376283,-2.7321445153239683,-2.605517704374535,-3.140306256634692
1748,-3.5831920777434743,-3.444545631305659,-2.8618068001041617,-1.6807312179440943,-1.5002971663114224,-2.5405045909036303
1749,-3.6106205766590658,-3.345821506889028,-4.006704648497704,-2.6757406118103195,-2.097974187026321,-3.9621793227419015
1750,-3.585118959590364,-3.5231601008929916,-3.2388579432322575,-2.4431238869934635,-2.078994022002805,-3.879494392367492
